filename,timestamp,latitude,longitude,speed_mph,weather_condition_tag
2026_0502_113046_005549F.MP4,2026-05-02 11:30,33.5285,-117.6711,73,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:30,33.5296,-117.6727,69,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:30,33.5305,-117.6735,73,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:31,33.5321,-117.6745,1,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:31,33.5332,-117.6747,72,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:31,33.535,-117.6747,78,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:31,33.5363,-117.6746,80,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:31,33.5383,-117.6744,82,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:31,33.5396,-117.6741,81,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:31,33.5414,-117.6737,74,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:31,33.5426,-117.6736,70,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:31,33.5443,-117.6733,69,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:31,33.5459,-117.6729,70,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:31,33.5471,-117.6727,73,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:31,33.5488,-117.6726,73,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:32,33.55,-117.6727,70,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:32,33.5517,-117.6727,68,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:32,33.5528,-117.6727,69,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:32,33.5545,-117.6728,74,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:32,33.5557,-117.6728,73,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:32,33.5573,-117.6728,64,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:32,33.5584,-117.6729,71,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:32,33.5602,-117.6728,75,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:32,33.5614,-117.6727,77,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:32,33.5633,-117.6725,78,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:32,33.5646,-117.6723,74,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:32,33.5664,-117.6721,75,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:33,33.5676,-117.672,73,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:33,33.5693,-117.6718,72,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:33,33.5705,-117.6718,73,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:33,33.5723,-117.6718,69,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:33,33.5733,-117.6718,65,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:33,33.5749,-117.6717,63,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:33,33.576,-117.6717,64,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:33,33.5776,-117.6717,69,marine_layer
2026_0502_113046_005549F.MP4,2026-05-02 11:33,33.5787,-117.6717,69,marine_layer
