filename,timestamp,latitude,longitude,speed_mph,weather_condition_tag
2026_0418_132224_000129F.MP4,2026-04-18 13:22,33.0195,,20,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:22,33.0193,-117.2825,0,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:22,33.0193,-117.2825,0,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:22,33.0193,-117.2825,0,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:22,33.0193,-117.2825,0,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:22,33.0193,-117.2825,0,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:22,33.0193,-117.2825,0,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:22,33.0193,-117.2825,0,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:23,33.0192,-117.2824,16,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:23,33.0186,-117.2821,30,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:23,33.0181,-117.2819,34,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:23,33.0173,-117.2815,38,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:23,33.0167,-117.2813,37,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:23,33.0159,,37,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:23,33.0153,-117.2807,37,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:23,33.0145,,30,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:23,33.0141,-117.2802,12,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:23,33.014,-117.2801,0,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:23,33.014,-117.2801,0,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:23,33.014,,0,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:24,33.014,-117.2801,0,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:24,33.014,-117.2801,0,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:24,33.014,-117.2801,0,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:24,33.0139,,18,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:24,33.0135,-117.2799,29,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:24,33.0127,-117.2797,37,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:24,33.0122,-117.2795,36,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:24,33.0113,-117.2793,37,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:24,33.0106,-117.2792,41,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:24,33.0096,-117.2789,42,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:24,33.009,,43,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:24,33.0079,-117.2786,46,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:25,33.0072,-117.2785,46,glare
2026_0418_132224_000129F.MP4,2026-04-18 13:25,33.0061,,46,glare
2026_0418_132224_000129F.MP4,2026-04-18 01:25,33.0053,,44,clear
2026_0418_132224_000129F.MP4,2026-04-18 01:26,33.0043,-117.2781,41,clear
