filename,timestamp,latitude,longitude,speed_mph
2026_0425_160449_000093F.MP4,2026-04-25 16:04,32.7674,-117.2155,22
2026_0425_160449_000093F.MP4,2026-04-25 16:04,32.7674,-117.2151,20
2026_0425_160449_000093F.MP4,2026-04-25 16:04,32.7674,-117.2145,21
2026_0425_160449_000093F.MP4,2026-04-25 16:05,32.7674,-117.2141,21
2026_0425_160449_000093F.MP4,2026-04-25 16:05,32.7674,-117.2135,21
2026_0425_160449_000093F.MP4,2026-04-25 16:05,32.7675,-117.2131,20
2026_0425_160449_000093F.MP4,2026-04-25 16:05,32.7677,-117.2125,23
2026_0425_160449_000093F.MP4,2026-04-25 16:05,32.768,-117.2121,22
2026_0425_160449_000093F.MP4,2026-04-25 16:05,32.7684,,21
2026_0425_160449_000093F.MP4,2026-04-25 16:05,32.7687,-117.2116,19
2026_0425_160449_000093F.MP4,2026-04-25 16:05,32.769,-117.2113,21
2026_0425_160449_000093F.MP4,2026-04-25 16:05,32.7691,-117.2108,23
2026_0425_160449_000093F.MP4,2026-04-25 16:05,32.769,-117.2102,21
2026_0425_160449_000093F.MP4,2026-04-25 16:05,32.769,,18
2026_0425_160449_000093F.MP4,2026-04-25 16:05,32.7689,,4
2026_0425_160449_000093F.MP4,2026-04-25 16:06,32.7689,,7
2026_0425_160449_000093F.MP4,2026-04-25 16:06,32.7685,,22
2026_0425_160449_000093F.MP4,2026-04-25 16:06,32.7681,-117.2095,27
2026_0425_160449_000093F.MP4,2026-04-25 16:06,32.7675,,24
2026_0425_160449_000093F.MP4,2026-04-25 16:06,32.7673,,23
2026_0425_160449_000093F.MP4,2026-04-25 16:06,32.7674,-117.2086,21
2026_0425_160449_000093F.MP4,2026-04-25 16:06,32.7678,,27
2026_0425_160449_000093F.MP4,2026-04-25 16:06,32.7685,,27
2026_0425_160449_000093F.MP4,2026-04-25 16:06,32.7688,,27
2026_0425_160449_000093F.MP4,2026-04-25 16:06,32.7693,,24
2026_0425_160449_000093F.MP4,2026-04-25 16:06,32.7694,-117.2073,13
2026_0425_160449_000093F.MP4,2026-04-25 16:06,32.769,,29
2026_0425_160449_000093F.MP4,2026-04-25 16:07,32.7685,,38
2026_0425_160449_000093F.MP4,2026-04-25 16:07,32.7675,-117.2063,47
2026_0425_160449_000093F.MP4,2026-04-25 16:07,32.7668,,46
2026_0425_160449_000093F.MP4,2026-04-25 16:07,32.7656,,50
2026_0425_160449_000093F.MP4,2026-04-25 16:07,32.7648,,51
2026_0425_160449_000093F.MP4,2026-04-25 16:07,32.7636,,49
2026_0425_160449_000093F.MP4,2026-04-25 16:07,32.7628,,50
2026_0425_160449_000093F.MP4,2026-04-25 16:07,32.7616,,51
2026_0425_160449_000093F.MP4,2026-04-25 16:07,32.7607,-117.205,49
