filename,timestamp,latitude,longitude,speed_mph
2026_0502_114549_005559F.MP4,2026-05-02 11:45,33.6876,-117.8807,1
2026_0502_114549_005559F.MP4,2026-05-02 11:45,33.6875,-117.8828,74
2026_0502_114549_005559F.MP4,2026-05-02 11:45,33.6875,-117.8843,75
2026_0502_114549_005559F.MP4,2026-05-02 11:46,33.6875,-117.8864,74
2026_0502_114549_005559F.MP4,2026-05-02 11:46,33.6875,-117.8879,73
2026_0502_114549_005559F.MP4,2026-05-02 11:46,33.6875,-117.8899,68
2026_0502_114549_005559F.MP4,2026-05-02 11:46,33.6875,-117.8912,68
2026_0502_114549_005559F.MP4,2026-05-02 11:46,33.6876,-117.8932,67
2026_0502_114549_005559F.MP4,2026-05-02 11:46,33.6876,-117.8945,69
2026_0502_114549_005559F.MP4,2026-05-02 11:46,33.6877,-117.8965,71
2026_0502_114549_005559F.MP4,2026-05-02 11:46,33.6877,-117.8979,74
2026_0502_114549_005559F.MP4,2026-05-02 11:46,33.6878,-117.9001,75
2026_0502_114549_005559F.MP4,2026-05-02 11:46,33.6879,-117.9016,75
2026_0502_114549_005559F.MP4,2026-05-02 11:46,33.688,-117.9037,74
2026_0502_114549_005559F.MP4,2026-05-02 11:46,33.688,-117.9051,71
2026_0502_114549_005559F.MP4,2026-05-02 11:47,33.688,-117.9072,1
2026_0502_114549_005559F.MP4,2026-05-02 11:47,33.688,-117.9086,74
2026_0502_114549_005559F.MP4,2026-05-02 11:47,33.6881,-117.9108,73
2026_0502_114549_005559F.MP4,2026-05-02 11:47,33.6881,-117.9123,76
2026_0502_114549_005559F.MP4,2026-05-02 11:47,33.6882,-117.9145,76
2026_0502_114549_005559F.MP4,2026-05-02 11:47,33.6884,-117.9159,75
2026_0502_114549_005559F.MP4,2026-05-02 11:47,33.6888,-117.918,75
2026_0502_114549_005559F.MP4,2026-05-02 11:47,33.6892,-117.9193,73
2026_0502_114549_005559F.MP4,2026-05-02 11:47,33.6901,-117.9213,78
2026_0502_114549_005559F.MP4,2026-05-02 11:47,33.6907,-117.9226,79
2026_0502_114549_005559F.MP4,2026-05-02 11:47,33.6915,-117.9246,73
2026_0502_114549_005559F.MP4,2026-05-02 11:47,33.692,-117.9258,70
2026_0502_114549_005559F.MP4,2026-05-02 11:48,33.6928,-117.9276,69
2026_0502_114549_005559F.MP4,2026-05-02 11:48,33.6933,-117.9288,69
2026_0502_114549_005559F.MP4,2026-05-02 11:48,33.694,-117.9306,67
2026_0502_114549_005559F.MP4,2026-05-02 11:48,33.6945,-117.9318,65
2026_0502_114549_005559F.MP4,2026-05-02 11:48,33.6952,-117.9335,64
2026_0502_114549_005559F.MP4,2026-05-02 11:48,33.6956,-117.9346,66
2026_0502_114549_005559F.MP4,2026-05-02 11:48,33.6963,-117.9363,65
2026_0502_114549_005559F.MP4,2026-05-02 11:48,33.6968,-117.9375,68
2026_0502_114549_005559F.MP4,2026-05-02 11:48,33.6976,-117.9393,68
